Geographical Location (Latitude),Geographical Location (Longitude),Sampling Date,Nitrogen (mg/L),Phosphorus (mg/L),State of Sewage System
-2.410903569,112.8577273,29-10-2021,6.332311713,4.606574149,Moderate
57.544165,113.9404479,17-10-2014,1.149444406,0.340421751,Moderate
-37.33724755,134.045103,05-02-2017,9.16523197,0.401664113,Moderate
8.213206423,-151.2337563,18-12-2016,6.917237957,2.255004637,Good
84.05207063,-138.7949325,10-05-2015,2.476705159,0.70129958,Poor
-82.10476264,134.5221929,15-06-2022,3.955437183,4.881862475,Moderate
-47.30586623,-20.87131548,23-04-2014,7.461204578,1.111895445,Good
37.50484807,-28.51608355,28-04-2021,4.127827857,1.61785768,Good
-84.73123078,62.56119784,11-06-2021,1.895279488,3.427298572,Moderate
37.45348803,-57.74219176,11-10-2021,2.320408638,0.224749343,Poor
40.33305475,67.50175753,23-02-2015,5.187872552,2.990949029,Poor
-53.38874844,121.849368,17-02-2020,1.219928675,0.893042255,Moderate
-58.3013092,-125.7375749,14-09-2019,1.781415987,4.268674834,Good
29.11744703,-38.63272426,02-02-2021,4.229537571,1.593626801,Good
-75.51590688,101.1077854,01-12-2019,4.411055797,0.372673759,Poor
40.25215699,61.73932307,08-03-2016,0.014670763,3.919240743,Moderate
-86.53822932,80.45642301,27-06-2016,1.505580902,2.701459117,Poor
-69.37412946,140.8253074,29-11-2023,9.909705786,2.651483737,Poor
-84.91379707,-103.8970551,02-12-2023,6.080903746,1.579238245,Good
-28.86281571,-52.12295301,04-08-2015,5.348852019,3.654275331,Good
5.682190004,-33.12115353,20-02-2021,4.330792314,4.968825956,Moderate
20.58615212,115.9724385,01-02-2021,5.477422338,3.363969717,Poor
81.39884666,-168.7887744,22-10-2017,6.155514422,2.166118545,Moderate
5.054747024,178.4741145,29-11-2022,5.146024759,4.933152539,Good
-43.74441735,-27.16639927,16-12-2016,9.219897663,1.159895025,Good
83.1641856,-32.82615823,17-02-2021,7.439941568,3.687516109,Good
-50.84060215,-101.4907057,31-03-2017,5.764277006,2.932834731,Moderate
-1.478873586,-171.4577916,14-03-2017,2.648704425,3.844559613,Good
74.88916349,-75.9199145,13-08-2016,1.934839065,2.286753478,Good
49.81494043,-88.99559499,13-05-2020,6.945673075,4.691893992,Good
-75.94652625,79.35928405,06-10-2022,3.869914042,3.686067001,Poor
-31.82126378,40.6097387,20-08-2020,1.23970825,4.333733403,Moderate
7.705164376,-68.63884603,08-03-2023,4.874888345,1.292287106,Good
-66.04632177,10.67622366,04-07-2015,6.988857428,4.675178476,Good
-42.64581955,-82.21391279,15-06-2020,0.503883866,4.597570563,Moderate
13.01706287,150.3978035,12-07-2022,1.500268947,4.224885666,Moderate
76.29809445,83.68236919,19-09-2017,7.911296872,1.478566956,Good
54.19056798,-135.3476722,21-12-2018,8.672235674,4.497045706,Poor
72.28130755,-45.34941705,18-11-2020,4.474389028,3.343319093,Moderate
6.19776507,177.6007607,07-07-2018,5.188260682,1.14694502,Good
32.81878423,-161.3374906,06-01-2021,9.138867285,2.40672738,Good
30.8569583,-167.7040182,13-02-2019,1.0420375,4.682332174,Moderate
-13.96665094,89.77577141,06-10-2022,3.700801645,2.724132722,Good
73.93054227,-0.813939704,17-09-2017,0.796773638,3.751088035,Poor
0.635007561,-115.4442133,19-01-2015,3.654483407,0.576661804,Poor
-3.820925373,-130.0516625,27-10-2018,9.02589747,1.820942519,Poor
-38.43636616,18.25036083,18-04-2014,8.748194225,2.578875876,Moderate
41.90672233,121.2542792,29-06-2017,5.263397254,1.849512209,Moderate
-72.31501558,42.81538457,01-01-2017,8.654158466,3.425535496,Good
-24.09884099,158.3318106,19-03-2015,1.916509112,1.120593113,Poor
70.67516455,99.12961897,02-04-2017,6.699137465,2.730794642,Good
-60.2130189,-85.31011485,30-12-2022,4.932010938,2.707231224,Good
22.57516986,-1.305194104,01-12-2020,3.834414583,4.17065098,Poor
60.880868,-146.1098038,15-07-2023,1.127814832,2.109632216,Poor
-43.31271267,-170.2498781,16-04-2021,9.357846604,0.485172079,Moderate
-13.05694698,62.06755115,20-06-2021,4.486011492,4.094567266,Good
76.43210619,-172.3027971,29-03-2017,5.039230725,1.900691058,Moderate
-37.50009598,-121.4339166,23-03-2015,1.913965601,1.676741945,Moderate
49.7400627,72.31310749,01-03-2023,9.568170551,0.822974293,Good
-6.39173642,103.5560678,17-03-2022,1.494785879,3.433445977,Moderate
-47.9487339,-72.97505731,25-10-2016,0.048908519,4.307509309,Moderate
-42.45736839,-160.0834063,13-05-2023,9.993614506,1.187832067,Good
69.60297975,-9.3964896,31-10-2019,7.48549978,0.305051656,Good
15.74793445,-144.6850835,01-05-2019,9.178116349,3.802283585,Moderate
-55.2814735,68.46253873,26-08-2015,1.152956281,3.308325609,Good
-51.26713574,95.37569318,03-04-2014,9.394093336,2.224495901,Good
70.95105275,81.67163446,13-06-2021,3.913326572,3.022295926,Moderate
47.47443609,-155.2777611,24-02-2020,6.809655064,1.926459668,Moderate
-89.00812076,46.11429091,06-06-2015,3.138991012,2.103339426,Moderate
39.43386424,99.10270358,02-07-2023,6.181405679,0.48508298,Good
67.72714889,-119.5096087,01-01-2015,5.793214063,2.366917072,Good
16.03770464,26.86279764,08-07-2023,1.055389083,4.375979424,Moderate
-85.24992029,-49.26227399,03-10-2023,2.104526797,0.173802761,Good
67.97130793,-65.15188259,23-01-2016,8.501839284,1.283762122,Poor
-7.092585242,23.59971338,28-12-2020,6.813100704,3.636754549,Poor
21.55897517,70.98913883,04-06-2023,8.996395534,1.495340268,Good
-72.20772866,2.079729586,24-01-2015,4.607845757,0.013122782,Moderate
-17.47647995,-51.06652877,07-04-2019,7.135488687,1.806317448,Moderate
52.90350896,-90.49747316,09-11-2020,7.77942118,2.597016352,Moderate
54.13689153,-34.06224733,19-09-2014,2.650401563,4.320301875,Moderate
-55.51721757,-70.22003908,20-10-2016,8.169112335,1.037570079,Poor
63.23821882,87.08935413,02-05-2019,3.774399828,0.921311489,Moderate
46.22989689,179.9487767,02-09-2019,3.847332442,1.858061051,Moderate
41.95967469,-140.7076695,08-06-2023,3.945171508,2.475934114,Moderate
30.54328215,-39.9734202,10-01-2018,3.335979413,2.938148672,Good
65.12522534,58.6151228,08-12-2015,0.687312019,4.472471084,Good
82.18288005,-24.69218575,12-10-2020,5.95908175,3.383415818,Good
-38.95961128,38.80474537,29-07-2021,1.97580742,0.027095725,Good
9.637552704,136.5240925,15-12-2021,0.129010966,1.455616756,Good
85.12805111,-155.932155,23-07-2023,7.366712663,2.302015841,Moderate
-69.27518697,20.92794901,01-12-2014,4.818082115,2.867455985,Good
86.9520364,-174.1177492,18-02-2021,2.375930886,2.710809819,Moderate
69.08858036,-118.6845748,30-01-2015,8.895479047,0.206399016,Moderate
-45.45770651,130.9502437,08-04-2021,0.377937407,3.622572698,Moderate
-73.8643543,-103.90417,16-02-2022,4.918732174,2.053444454,Moderate
79.96676762,4.932926235,21-11-2019,4.931203637,0.058688768,Moderate
-75.56280078,68.70810002,02-03-2022,6.684038996,4.551280476,Poor
-27.76574788,110.4785013,29-09-2014,5.880079214,0.315231912,Good
23.8978154,157.1660776,25-12-2014,0.223941623,3.94789282,Good
49.19979967,16.50181481,11-06-2019,8.511946319,2.6111247,Moderate
-30.48892716,-140.2105744,22-01-2018,3.424958929,3.691942811,Poor
-8.021449896,-14.18975673,01-06-2019,0.441190597,0.200343656,Moderate
16.41965137,-164.5754297,04-08-2015,5.495626323,3.929751791,Good
62.35670952,9.175423052,23-03-2015,7.972261557,4.550969078,Poor
49.46469429,-45.16475813,11-07-2015,3.409618187,3.392191126,Moderate
81.66711275,108.060698,28-05-2022,8.466652192,3.631164423,Moderate
-43.31852856,145.8578216,22-01-2022,7.540080223,1.364587322,Good
-52.48547744,-119.5806609,07-10-2014,4.858872419,0.18858868,Poor
-54.13893364,69.19740193,19-04-2022,7.250739308,2.426152214,Poor
44.23747214,131.1360108,08-12-2022,4.695663566,0.97294233,Poor
15.87631987,-117.1645838,05-06-2021,2.411971331,4.576060773,Moderate
-0.096931961,-2.396073257,22-03-2020,0.369412374,4.308082795,Moderate
-65.46737968,-89.49357775,30-06-2019,6.600294664,2.212040691,Moderate
-1.939410124,-114.8788329,24-02-2016,0.384242653,1.107133585,Moderate
-8.440062069,42.64320173,05-09-2014,6.56269134,4.763790224,Moderate
5.754121933,-51.4202612,18-07-2022,3.015685527,3.545504447,Good
-29.49784445,154.6099371,01-03-2016,2.779051055,1.746535153,Moderate
-52.85285787,-157.2211692,07-06-2022,4.280563925,4.768268587,Good
89.99352334,-115.6174222,25-07-2018,0.970634194,2.329228492,Poor
-34.345471,-60.34442132,20-07-2014,0.30200139,4.58559361,Good
-67.54676619,-161.582995,12-05-2014,1.042308592,0.606253904,Poor
-11.81788016,-150.9695416,28-01-2017,1.834327672,1.885746084,Poor
76.82444565,10.71714622,24-01-2020,0.411572033,0.790973382,Moderate
-61.96273622,-145.7780217,20-03-2014,1.351069606,1.644201449,Good
-40.74510415,132.0593115,11-10-2019,9.249006459,3.359638123,Poor
-52.07208434,140.4409661,09-10-2019,5.202284384,4.405935634,Good
7.361129242,30.3053469,17-03-2021,7.993699649,2.924543375,Poor
2.632596482,-4.664055334,20-02-2017,3.036023977,2.003238793,Good
-65.20952776,-45.20413868,04-03-2021,7.235779871,1.303492745,Moderate
-73.22175467,153.2729429,09-10-2014,0.160518998,4.546339046,Moderate
-8.405270572,-112.2037636,06-06-2023,3.465680193,3.078309799,Poor
-39.87558683,87.90192923,06-12-2023,6.420068695,0.226286211,Good
-42.02916503,36.26124473,13-03-2016,7.055672287,3.753817956,Poor
-23.81172913,-1.412883531,28-01-2016,3.034592559,2.52294035,Poor
-36.43463254,-97.83762734,09-10-2023,5.399147463,0.023870913,Good
-31.06594727,131.1545133,18-11-2014,1.466446669,3.133646133,Moderate
-0.474638959,-168.975405,27-01-2015,3.758524597,2.868883455,Moderate
16.69672414,69.13322516,12-09-2018,2.115397021,3.226809987,Good
-25.85683755,-17.6286849,24-01-2021,7.101802679,2.139666573,Poor
-68.06174838,88.28140956,03-10-2021,8.318490291,2.147372981,Good
-39.34509944,7.549467798,09-12-2020,0.944490314,0.322835314,Good
-17.8816659,70.98346262,15-04-2015,1.541269492,3.945176379,Good
-9.417907627,80.37514275,10-07-2020,5.529506001,3.920074667,Good
77.56943603,177.2141837,20-02-2023,2.814648893,4.857573835,Moderate
52.339113,-125.3184729,13-09-2022,7.970636645,3.605101278,Good
-55.07234115,35.51381368,29-05-2015,8.669260136,3.506100471,Good
-83.33455219,-48.02473146,24-02-2017,8.488016413,4.55515394,Good
-18.51984162,86.37441842,15-04-2017,4.999861807,1.81992055,Good
-67.75312437,77.39979907,21-09-2014,6.836303154,0.821966286,Poor
13.69381785,128.1503193,28-04-2023,5.902016888,0.768716364,Good
84.63832985,-124.6456312,16-05-2021,4.990088514,1.589168581,Moderate
39.14743057,115.7624074,10-10-2015,3.303708316,1.437837475,Good
19.93780616,-64.94069061,11-03-2020,2.952333048,0.02823027,Good
78.4439243,136.9666953,24-01-2017,0.18139783,3.992605233,Good
-17.84877225,1.999193323,15-03-2016,6.126826745,1.263455531,Good
83.19073959,-40.34951468,19-01-2014,5.448247939,3.163304955,Good
-23.6071451,136.7181991,31-10-2014,3.173347147,4.029998583,Moderate
-69.0385894,-90.26462434,27-04-2018,4.009997052,3.817170737,Poor
-85.46216962,11.91775907,08-02-2020,7.123062671,1.775080126,Good
64.32985032,38.077913,08-07-2021,9.658458092,0.138705834,Good
48.37900015,-134.1483683,25-10-2020,5.610114233,1.730860741,Poor
78.22086742,-58.10023571,02-03-2018,4.427180976,0.666794421,Moderate
16.02242802,-149.1184416,10-10-2023,3.164564705,4.421971791,Moderate
-9.991129795,-68.60124489,18-05-2016,6.934358734,3.077273475,Good
88.15779123,127.4522329,17-02-2016,0.86540511,1.627167927,Good
-35.7920642,165.5949422,23-02-2020,5.089974488,1.992573516,Good
46.71653565,-81.09153601,10-06-2022,5.239838422,3.208527883,Good
12.20771784,-109.5232099,30-03-2023,8.897854443,3.402135003,Moderate
54.88092484,125.3299862,25-02-2021,3.181112011,3.247636632,Good
-27.69050293,-70.9941908,12-02-2020,1.869172783,2.980012154,Good
-29.2373035,120.0526921,28-06-2017,4.402356734,2.584711705,Good
72.90013319,162.0728644,05-06-2019,5.343354593,4.173666372,Good
62.94110879,-47.16512603,21-05-2014,2.073201659,2.650762624,Poor
-26.81375411,-73.8332509,12-04-2019,8.072982036,1.012480421,Good
-5.133650991,-83.30270267,05-06-2018,0.478515144,3.492531955,Good
-8.547308142,20.42295852,16-10-2015,2.784150581,1.939313431,Good
35.75339115,-148.8467894,01-04-2021,9.010132348,0.599808949,Moderate
-85.3672004,39.2203272,01-04-2022,7.994383557,2.235587035,Poor
49.38353091,-102.6440019,23-03-2016,8.19989155,3.270916173,Poor
56.95428847,96.0943911,28-05-2023,7.786606841,3.578491811,Good
22.12680961,-142.8097509,19-08-2015,4.709995766,2.361577309,Moderate
-12.69601467,55.78954794,11-04-2019,7.450877437,3.438771116,Moderate
20.12100267,-171.9187911,25-10-2020,6.596726228,3.542652163,Poor
55.735619,-137.1347831,18-06-2017,6.212095128,0.364102621,Moderate
72.88977839,5.599473817,15-01-2017,9.582027688,2.255739181,Good
34.33702929,-104.6811975,29-01-2020,9.087964109,2.969082393,Good
-63.11228496,25.98037929,17-09-2016,1.368381349,0.840127875,Poor
-54.44281912,169.1018508,10-01-2023,8.892398133,4.401283717,Poor
14.01547037,94.77986329,18-05-2021,9.808986901,1.217241239,Moderate
-43.10142509,-16.6478701,30-03-2015,5.106499718,2.736849569,Moderate
-3.921184828,-4.963357419,08-09-2017,9.489836976,4.751207199,Moderate
-43.37659489,-42.33544737,16-06-2022,9.673248071,2.362501038,Good
42.04268058,140.9256775,31-10-2021,1.582118762,1.530684946,Moderate
16.74596508,-105.1547672,31-05-2021,4.861993889,3.106407911,Good
-65.65620673,-57.16544175,06-02-2015,7.929748762,2.821266736,Moderate
-33.01480601,57.79902815,23-07-2015,4.266683391,3.76553354,Good
51.03139782,-42.28691002,03-10-2019,2.902339323,0.960605585,Poor
-15.95927103,-127.5504458,20-12-2017,6.557774511,4.217322985,Poor
-74.02356262,-112.1385541,09-12-2017,2.71472945,1.748185381,Good
-80.03586364,-169.2356597,09-12-2016,4.131267182,4.954533157,Poor
76.20139521,-13.65626195,02-05-2021,9.351952059,0.175836869,Good
61.93686815,-55.80404566,23-12-2022,5.6215561,1.918735214,Moderate
52.87522494,-69.24650242,15-12-2018,2.399996262,4.733939655,Good
54.39382576,-155.1460704,27-10-2014,6.839766335,3.665465341,Good
-40.52800904,66.61371749,09-08-2020,3.973041992,4.208881302,Good
34.67909633,-73.50570318,07-11-2021,5.775856392,0.884034866,Moderate
-51.41528467,154.0452962,03-01-2016,3.325676635,2.737266625,Good
58.55079412,140.021198,06-10-2020,7.702899956,4.455127318,Good
46.39216862,178.0919659,18-09-2018,3.679946472,2.389121189,Poor
-81.34599218,-39.63676264,03-08-2016,2.513962314,2.304979101,Good
44.52434256,-52.39593634,25-05-2015,0.949000626,0.778756113,Moderate
84.38242571,-71.54359037,22-01-2017,6.861645279,3.787747884,Moderate
53.95142321,50.08744588,13-03-2015,4.745122783,1.831255126,Moderate
-54.97658563,-138.7154607,21-03-2015,4.867530241,4.264738675,Poor
-32.67517609,115.3512766,05-09-2014,5.776052535,1.942594508,Moderate
21.39606701,168.8532995,01-09-2023,0.575870789,2.912021346,Poor
-73.24791479,127.8985358,11-11-2021,1.942141104,2.217309194,Good
-58.66514801,83.45120711,20-09-2022,8.382087775,3.246620267,Poor
15.20693888,-114.399477,21-05-2017,9.145967404,2.030791737,Good
-75.73733533,80.44281736,23-10-2019,3.105497784,0.566305758,Good
-86.72885653,-151.7243041,21-09-2022,6.669474076,3.82587975,Good
18.33623567,-89.83677551,19-11-2015,9.145949663,1.042612735,Moderate
-11.82555515,96.41546122,04-08-2015,3.818707687,2.741819317,Poor
29.0067778,-17.80166125,23-01-2017,8.91286905,4.76244247,Good
7.668183622,-163.7461886,07-10-2016,6.141037404,1.775840429,Good
47.29205319,-88.97146119,04-01-2019,6.384550779,4.279893192,Good
-83.60307494,68.61999407,14-02-2018,9.785683119,3.440096728,Poor
41.22279186,56.58733951,10-05-2020,0.935522309,2.332177659,Poor
-61.97386137,-122.6750312,24-01-2016,9.591195156,3.079762124,Good
-37.2262877,-172.0530997,12-11-2020,3.625661587,3.260029663,Good
41.52223199,-152.5551238,02-02-2017,3.533390333,3.435053845,Good
-54.05888989,-2.45149909,04-08-2016,2.168996692,3.876496677,Good
16.30308485,-56.78023641,21-05-2014,6.161528679,2.774304642,Good
-84.98452966,35.57851704,22-02-2017,8.456116935,0.828825776,Good
23.02510378,24.28921381,27-10-2016,7.776398693,2.940256316,Good
-89.68719118,147.6259419,03-09-2022,1.904097763,4.10273434,Good
-21.06185357,-140.7632863,30-03-2018,4.048002755,3.143106592,Poor
75.64203671,-158.3871316,31-08-2019,1.697016586,4.647110906,Poor
56.54856601,-118.1035674,26-08-2016,6.174368741,1.661688944,Good
-72.37461622,-0.259250892,28-04-2019,8.294939613,3.513050586,Moderate
-52.41120754,-144.5291327,21-11-2019,6.334466825,3.89032121,Good
86.33959028,119.299412,28-10-2020,5.408628819,3.802312523,Poor
-88.16745197,-171.5224489,12-12-2019,0.992672736,0.416623425,Good
-17.42627933,120.2402857,05-07-2016,4.028465908,4.705187299,Moderate
24.4219075,3.94594752,16-01-2015,6.910169636,3.270563788,Good
-11.80050206,167.3668795,10-04-2016,5.525171479,2.742692197,Good
87.83958593,18.30182396,03-02-2022,2.242141963,3.392191032,Poor
11.22102915,3.78305354,16-03-2015,0.097247302,4.948119468,Good
22.79461531,-29.75347298,01-09-2020,0.235240296,0.338932248,Moderate
84.00275773,-114.4943238,16-11-2015,9.971518046,3.682668895,Good
-19.87473984,127.4878016,17-08-2022,0.822023875,1.526695435,Good
-33.05962928,129.2095138,09-09-2023,5.810144189,4.26064941,Good
-58.52941862,-125.1494157,26-10-2014,5.619760133,4.116278088,Good
11.23232868,18.96621215,07-05-2023,4.809585914,2.422724249,Moderate
81.70482733,-147.1424679,04-02-2016,2.028726131,1.383135123,Good
-22.76319471,158.3769592,02-11-2015,9.793344496,4.871825608,Good
-76.35523264,152.4635377,08-07-2023,8.493881281,0.453485459,Poor
-72.67378957,72.93831841,25-04-2018,9.248550309,4.120670852,Poor
26.86847868,-160.5991768,19-10-2016,7.69860825,1.678768319,Good
8.282500137,-179.3625436,22-01-2017,0.380703559,4.561219959,Good
-5.162903872,-129.8278371,13-09-2017,9.645917686,4.043455654,Poor
64.82583005,-104.9082861,31-08-2023,1.385554797,1.781002007,Moderate
19.32566791,53.96060062,06-02-2017,3.288285952,1.906796057,Good
50.78436542,-139.1878291,09-12-2021,1.776978241,1.06941814,Good
-11.320733,146.6891911,09-06-2022,2.566244824,1.356300649,Good
54.63080968,-117.8874253,19-09-2021,9.198019398,1.32929249,Moderate
35.52674863,165.8895173,03-05-2017,0.257699696,1.348396142,Moderate
-27.6197666,165.4730611,18-12-2014,4.287477977,1.754040551,Good
2.853773622,72.19251165,06-04-2022,1.363325301,0.520540174,Good
40.1455248,-179.0783294,07-03-2016,8.0156435,1.92501454,Good
-38.19643033,8.406269293,19-07-2021,7.614515125,4.816094659,Good
-7.041036835,148.9592015,24-06-2017,5.517973731,0.866537282,Moderate
-32.14105395,31.4385193,09-10-2023,4.776464654,4.813821239,Moderate
-16.69862802,63.1284048,09-04-2015,6.168659021,1.453315373,Moderate
-6.265880915,29.85655296,22-11-2021,8.213853381,1.325131048,Poor
-1.120668586,46.84713811,14-07-2021,0.759402196,1.54754526,Good
-47.35615946,78.56943457,22-08-2016,3.049040598,1.308870317,Moderate
-46.1246772,6.871143278,06-03-2018,4.576435874,3.272696545,Moderate
48.33821478,-36.58215902,04-09-2020,1.241898018,0.78347311,Good
-87.51925717,46.7331966,15-02-2019,3.535716855,1.790572706,Good
-30.35311365,6.910570149,02-06-2014,6.645230447,1.725653043,Good
26.35900063,35.29714431,11-01-2021,7.092762727,2.539274777,Good
14.47222803,23.6929384,30-07-2018,4.381580599,3.232926318,Good
23.92508021,103.1930572,05-06-2015,6.149769549,2.817962036,Poor
-81.67924792,-23.08806059,17-06-2022,6.214518137,0.370938573,Good
